pickup_street,pickup_street2,pickup_city,pickup_state,pickup_zipcode,order_id,dropoff_street,dropoff_street2,dropoff_city,dropoff_state,dropoff_zipcode,dropoff_earliest_datetime,dropoff_latest_datetime,customer_name,customer_email,customer_phone_number,dropoff_notes,delivery_items,signature_required,delivery_proof_photo_required,sms_enabled,workload
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,ba11435f-0564-450f-8366-b48753029517,3321 82nd St Apt 41,,Jackson Heights,NY,11372-1474,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.7000000000000001
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,eb8b1970-6ec4-4013-87c8-63489023df9f,100 W 57th St,Apt 8N,New York,NY,10019,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188316807,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,ba531377-5e70-4a92-8cf3-cd82b200f9c0,55 E 59th St,Fl 20,New York,NY,10022,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188317133,0,1,1,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,69a6eed8-a297-4bac-90db-326e1262d55f,6122 231st St,,Oakland Gardens,NY,11364,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188322366,0,1,1,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,485571e0-9872-477c-b443-4daef93fd902,146 E 38th St,,New York,NY,10016-2622,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,89087a7d-1e97-482e-98e4-e9aeb3cfd540,240 Riverside Blvd,Apt 14E,New York,NY,10069,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188323054,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,c7503719-fefe-4c77-9505-642a38da907e,433 E 56th St,Apt 2A,New York,NY,10022,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,433 E 56th St Apt2A,188323105,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,ed5b84c8-9ed8-4d8f-b156-af2e5346ddab,210 Rivington St Apt 6,,New York,NY,10002-2575,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,1.7000000000000002
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,094c7d15-82a0-497b-9a96-fcfcb60d259d,129 E 101st St Apt 1,,New York,NY,10029-6176,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,3e061b9f-a117-469e-851c-c2f80895f65e,3426 41st St,Apt 4H,Long Island City,NY,11101,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188323677,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,e8c66ce7-ef3e-48ba-9b6f-d7cdfa0db055,77 Commercial St Apt 1902N,,Brooklyn,NY,11222-8075,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.5
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,680f9788-1385-422a-bca5-5e1e58b0dd19,15 E 26th St # 11B,,New York,NY,10010-1505,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,fad9731b-8a78-45ff-bca3-ff0ef9764fb1,4543 49th St,,Woodside,NY,11377-5452,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,8d112a95-0425-48ab-82ad-be076364c52d,14929 22nd Ave,1 Floor,Whitestone,NY,11357,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,"You can ring the doorbell, my sister is inside the house. Thanks",188322496,0,1,1,0.8
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,0c36de35-4001-4f90-95f0-a3c4b59ebe65,27 Fleets Cove Rd,,Huntington,NY,11743-1515,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,1.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,993c72b3-98e1-4135-8207-6cb94fe346ea,10 Julia Cir,,East Setauket,NY,11733-3714,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,2.4000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,76370ab8-3d2c-408c-8a81-15a9bf1862fe,404 E 66th St,Apt 3G,New York,NY,10065,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188318090,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,b94467f8-a87b-4ee2-8cf2-71183b8df922,315 E 80th St,Apt 3H,New York,NY,10075,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Buzzer 116,188319627,0,1,1,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,7ef5042a-7b24-4404-bdf6-fa0c02bf2293,6260 99th St Apt 707,,Rego Park,NY,11374-6020,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,b9f53fc9-88d2-4e5e-b317-113a806d0fe6,2377 26th St Fl 2,,Astoria,NY,11105-3118,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,8093efa5-51c5-46b8-8690-d8ef5648ca87,300 Mercer St Apt 9J,,New York,NY,10003-6734,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,2.4000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,300e5fd9-1e2b-4712-90be-1d91fe19c227,709 Madison Ave,STORE FRONT: A. Lange & Sohne,New York,NY,10065,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188318137,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,e9e7444f-c1c8-40e7-acec-d7fc7eca09b2,63 Flushing Ave Unit 280 Ste 505,Golocker,Brooklyn,NY,11205-1078,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,f81caef4-0908-44d4-9e0c-6a84d98ee421,55 Harding St,,East Northport,NY,11731-1112,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.6000000000000001
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,59bf6d77-80d5-41fd-9772-dc237fa98aac,67 Franklin St Apt 2C,,New York,NY,10013-4878,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,98dc957a-64d6-481d-9840-f11243b4fb63,115 Powers St Apt 2R,,Brooklyn,NY,11211-4835,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,2c102161-8afe-4de1-9dd8-2ee8f64e0114,12 Beekman Pl Apt 4D,,New York,NY,10022-8064,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,64772ad8-82a1-4c4d-ba6d-46f606760c28,10915 Queens Blvd,Apt 1E,Flushing,NY,11375,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188318637,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,7bb29c21-f9ba-4ddb-9124-b0694ffce5cf,3212 31st Ave Bsmt,,Astoria,NY,11106-2458,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,199d195c-c4ef-42eb-bcc5-d4e32af6baff,21 Adelphi St Apt 1R,,Brooklyn,NY,11205-1122,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.5
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,43a15bbe-d31a-4fa6-8e48-1cec6ee50bb4,6139 Gates Ave,Fl 2,Ridgewood,NY,11385,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Leave in basement if nobody answers,188317524,0,1,1,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,71257232-0d43-4f62-b7a5-9ed14e0c4dfe,514 W 48th St Apt 3C,,New York,NY,10036-1108,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,9f00a12f-bf83-409a-a7d8-ce2f58963021,448 W 37th St Apt 12F,,New York,NY,10018-4028,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,87addbd4-92bf-4da4-914a-10728aa17f81,3614 165th St Apt 6EN,,Flushing,NY,11358-2036,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,078e7e31-406d-44c2-abbf-3491cf8db91e,9205 Whitney Ave Apt A64,,Elmhurst,NY,11373-2240,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,cfcd4d3f-16da-4bf2-be61-bc0ff08d94a6,157 E 74th St Apt 7A,,New York,NY,10021-3235,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.5
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,aa58f14d-81e4-4130-b472-6f63df0a8ade,30 Hemlock Dr,,Roslyn,NY,11576-2303,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.6000000000000001
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,4d1f3237-cffc-42bf-b6c7-a57e2e505f27,110 Green St Apt A401,,Brooklyn,NY,11222-1597,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.7000000000000001
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,ea280d72-0379-4285-81c2-be478343954d,236 E 47th St Apt 28B,,New York,NY,10017-2144,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,53ea6109-d77c-4422-9996-c53c1905097b,203 Norman Ave Apt 9,,Brooklyn,NY,11222-3538,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,65e8d3f3-9b6d-4f63-88ea-c4aed5916c3c,48 W 38th St Fl 4,,New York,NY,10018-0048,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,8e4c31da-a564-40a2-a10c-93e6a8504c55,2847 34th St Apt 1,,Astoria,NY,11103-5049,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,1.2000000000000002
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,0486e709-7a3d-4705-953a-ec81f51a42df,22 N 6th St Apt 28H,,Brooklyn,NY,11249-3097,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.6000000000000001
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,eae54f47-d08f-4e55-b1e7-cfe90b51d5f1,55 Harding St,,East Northport,NY,11731-1112,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,1.7000000000000002
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,e8c91376-d1aa-4913-b108-5d4e5af4ef2b,100 Riverside Blvd Apt 4B,Unit 4B,New York,NY,10069-0403,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,9be30a6d-2388-440b-949c-65fde230f9bc,201 E 25th St Apt 3H,,New York,NY,10010-3004,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,61d9911f-1d19-4cec-844f-76952e54195a,26029 Langston Ave # 2,2nd floor,Glen Oaks,NY,11004-1025,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,2de14831-12d6-4e77-b2f7-9bfe3da9fffe,534 E 88th St Apt 4C,,New York,NY,10128-7783,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,3d4ce152-6d4e-443a-ba21-c3f2146ee2f5,360 W 55th St Apt 6D,,New York,NY,10019-5124,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,ab9fe920-915c-4b5a-9534-a7a424890750,1501 Lexington Ave Apt 1E,,New York,NY,10029-7335,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,1.7000000000000002
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,3389f199-a473-4aea-934c-7c2a401c84c8,62 Hillview Ave,Right Side Doorbell,Port Washington,NY,11050-2827,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.5
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,4ddacf73-07f9-4540-b430-f81d40e7a804,60 E 86th St Apt 3,,New York,NY,10028-1049,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,1.5
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,b77c2b50-cfcb-448e-9a6d-7013468ed0a3,3093 43rd St # 3B,,Long Island City,NY,11103-2638,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.7000000000000001
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,06cd232d-c74e-456c-83d2-d32f96206777,6006 84th St,,Middle Village,NY,11379-5421,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,1f0a7f1d-960c-4194-b54a-eb3d1584ab76,444 Keap St Apt 6E,,Brooklyn,NY,11211-3957,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,b4a68d2b-6818-41f1-af0b-7e65ae252fa6,2946 164th St,,Flushing,NY,11358-1428,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,68c8607b-a898-41c5-9e99-ac84dfd9be69,7 Lordly Ct,,Kings Park,NY,11754-3817,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.7000000000000001
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,89a2fe67-830e-497c-93b4-aeb741b17825,130 W 16th St Apt 54,,New York,NY,10011-9604,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,f734dd00-7415-471b-afb8-11181356f822,4317 223rd St Apt 1,,Bayside,NY,11361-2433,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.5
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,caae7364-1f3f-470f-be4c-0a1daac8fbfa,161 Driggs Ave # 2R,,Brooklyn,NY,11222-4201,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,e490ea0a-09b0-4ce9-9773-8141724f7702,2553 33rd St Apt 2F,,Astoria,NY,11102-1244,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,c8f29a2a-b80b-4078-9db4-ec91f43ce585,2138 74th St,,East Elmhurst,NY,11370-1104,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,711bc6ef-1c7c-4af1-a27b-dfde5f3e7cce,2936 211th St,,Bayside,NY,11360,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,0a10fdd5-33a2-4542-af4b-70aeef0e35b3,5 E 22nd St Apt 19M,,New York,NY,10010-5327,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,dd28eb04-c572-4889-9c7c-fbae4605349f,111 Hicks St Apt 20J,,Brooklyn,NY,11201-1655,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,653ca49d-83e7-4bb6-80f9-902e6dbfbe91,180 Christopher St Apt 408,,New York,NY,10014-2864,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,666ecf3b-c921-4c37-b87d-d1f9e76ddc6d,6307 Saunders St,Apt 2D,Rego Park,NY,11374,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188321306,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,3a2f10ee-7c5e-4738-b811-b6a6c22cb9ad,2936 211th St,,Bayside,NY,11360,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,c8753cf1-f553-431a-a2d6-4860e767c482,606 W 57th St Apt 3705,,New York,NY,10019-1973,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,2.0
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,3ac8b151-235e-4957-95c8-4c265a70560d,203 W 90th St Apt 6H,,New York,NY,10024-1281,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,0c726678-dae5-48c8-b76a-efa45f92a70d,115 E 9th St Apt 18L,,New York,NY,10003-5423,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,098d2f32-285f-4f6a-a415-8c0f9e737524,322 W 57th St Apt 25B,,New York,NY,10019-3707,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.7000000000000001
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,23f290b7-16ef-487b-a29a-ae8289f0bc01,27 Fleets Cove Rd,,Huntington,NY,11743-1515,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,4.0
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,57f4265b-0861-45c7-81a0-b430e536f73b,315 Park Ave S # S # SUITE140,Pitchbook Data New York,New York,NY,10010-3607,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,6a0d7781-1085-4c8d-9a2b-234ababb2b6a,79 Clinton St,Apt 14,New York,NY,10002,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188327058,0,1,1,0.8
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,994563b4-7ada-4d85-a1f2-faa062c8e1e6,1310 Madison Ave,Mirabelle,New York,NY,10128-1351,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,c3826a5f-78ae-454d-a023-9836197a218c,1587 1st Ave,,New York,NY,10028,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188324325,0,1,1,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,7bf5a4c0-72bb-4815-a218-017468c0deb3,65 N 6th St Apt 3D,,Brooklyn,NY,11249-3266,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,8c9a31af-67fe-4109-8fb6-0e9ea099ce62,211 N End Ave,Apt 4C,New York,NY,10282,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188324976,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,55d0d3df-8d1b-4059-951e-fdf2baa021f9,64 Thompson St Apt 7,,New York,NY,10012-4316,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,3ad73494-c829-4417-a3ac-c7d692e098fc,5023 231st St,,Oakland Gardens,NY,11364-1518,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,070f7ea9-4e57-4d43-970e-a7425fb99f46,60 W 66th St,Apt 32A,New York,NY,10023,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,doorman building,188328353,0,1,1,0.5
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,6ca39c23-a1cf-4005-86d2-96729bc7cccd,267 Eckford St Apt 1,,Brooklyn,NY,11222-2704,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,5345eff4-b896-44df-bdda-af5aa1676007,4610 Crane St Apt 719,,Long Island City,NY,11101-4382,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,623bd70e-0439-4582-9435-1cd82647718f,200 Water St Apt 627,,New York,NY,10038-3616,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,7a097130-35cb-45af-a7d7-f1b3cf7c1b81,120 Eckford St Apt 2L,,Brooklyn,NY,11222-3225,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,1a49e651-b8be-4ad1-8ed8-0f245d6b33e2,91 Country Club Dr,,Port Washington,NY,11050-4535,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,54fb6db0-1098-46f7-801c-4ecf40525405,3086 32nd St Apt 16,,Astoria,NY,11102-1838,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,f88261a6-926f-4a32-8c5c-1bba040dc2e5,606 W 57th St,Apt 749,New York,NY,10019,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188326484,0,1,1,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,6210cf3f-fc24-4159-b744-25bbefc88c01,1438 3rd Ave Apt 19C,,New York,NY,10028-1964,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.7000000000000001
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,650d40d6-2afe-4248-a043-7d3a031c550a,40 E 9th St,Apt 12K,New York,NY,10003,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188326413,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,44f5031d-9410-4088-b639-04bf33139612,50 Bridge Park Dr,Apt 24D,Brooklyn Heights,NY,11201,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188326535,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,cb14dfa5-9ea7-44a5-9e06-7a58d951ce44,10 Halletts Pt,Apt 1435,Astoria,NY,11102,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188326335,0,1,1,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,1b5feccc-5f98-405e-bcba-36b306543d66,8730 62nd Ave Apt 9C,,Rego Park,NY,11374-1065,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,6da02ad9-c83a-42cc-b4aa-d3f8bad735ea,3056 30th St Apt 6H,,Astoria,NY,11102-2253,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.30000000000000004
